timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2020-08-11,14700.0,14825.0,14601.0,14690.0,63611.44,1597190399999,935723548.05,745,36435.63,536544176.97,0
2020-08-12,14755.0,14910.0,14694.0,14809.0,389295.91,1597276799999,5774782784.47,999,300329.98,4454605571.62,0
2020-08-13,14809.0,14972.0,14787.0,14799.0,700044.92,1597363199999,10420422405.1,1498,546908.58,8140871767.71,0
2020-08-14,14818.0,14984.0,14801.0,14834.0,114301.0,1597449599999,1705254643.24,838,33517.28,500595605.16,0
2020-08-15,14833.0,14941.0,14806.0,14844.0,42089.11,1597535999999,626091831.67,730,21423.83,319137484.01,0
2020-08-16,14845.0,15001.0,14801.0,14843.0,74638.12,1597622399999,1113178819.39,943,40246.77,600878858.11,0
2020-08-17,14844.0,14984.0,14804.0,14883.0,124271.68,1597708799999,1853303164.15,1080,46313.01,690523601.03,0
2020-08-18,14852.0,14944.0,14829.0,14859.0,367032.73,1597795199999,5460903623.07,1479,272394.34,4052179403.95,0
2020-08-19,14855.0,15130.0,14802.0,15070.0,875248.25,1597881599999,13030242148.36,1631,738049.04,10986292735.69,0
2020-08-20,15110.0,15153.0,14934.0,15010.0,102129.37,1597967999999,1537205887.45,864,40135.49,603820026.9,0
2020-08-21,15006.0,15148.0,14952.0,15126.0,139343.91,1598054399999,2102883586.36,1612,102727.25,1552769344.83,0
2020-08-22,15126.0,15132.0,15025.0,15065.0,119210.49,1598140799999,1799759008.23,1499,18092.5,273513818.74,0
2020-08-23,15094.0,15145.0,14914.0,15002.0,74978.16,1598227199999,1128785820.27,1623,34302.1,518241234.54,0
2020-08-24,15032.0,15111.0,14822.0,14938.0,100487.64,1598313599999,1500046539.95,1637,18507.67,276638137.3,0
2020-08-25,14881.0,14907.0,14738.0,14799.0,215609.79,1598399999999,3188321447.71,1577,173068.92,2559306020.28,0
2020-08-26,14799.0,14911.0,14752.0,14799.0,128041.02,1598486399999,1899644053.57,1142,62842.07,932352745.39,0
2020-08-27,14789.0,14950.0,14786.0,14875.0,143366.44,1598572799999,2130961550.27,1146,48054.39,714862257.06,0
2020-08-28,14841.0,14893.0,14641.0,14767.0,361699.27,1598659199999,5349686680.04,3222,287531.67,4252813740.53,0
2020-08-29,14767.0,14776.0,14562.0,14750.0,167074.06,1598745599999,2457245096.32,1011,86590.88,1277930253.33,0
2020-08-30,14748.0,14763.0,14619.0,14665.0,39632.49,1598831999999,581346888.36,411,22414.88,328957357.4,0
2020-08-31,14665.0,14747.0,14586.0,14644.0,96097.55,1598918399999,1405757868.4,481,68780.76,1006099266.03,0
2020-09-01,14644.0,14704.0,14614.0,14649.0,138050.29,1599004799999,2023492502.42,806,72810.14,1067410040.11,0
2020-09-02,14647.0,14910.0,14614.0,14854.0,239169.32,1599091199999,3534571930.85,930,163972.81,2425430661.33,0
2020-09-03,14854.0,15055.0,14834.0,15004.0,293651.87,1599177599999,4389000875.61,1174,152575.88,2279175123.6,0
2020-09-04,14993.0,15043.0,14863.0,14911.0,367282.71,1599263999999,5487505140.65,1156,241155.84,3603712708.04,0
2020-09-05,14883.0,14988.0,14842.0,14917.0,249718.46,1599350399999,3728663715.92,1306,156192.79,2332792941.02,0
2020-09-06,14919.0,14998.0,14834.0,14865.0,325077.84,1599436799999,4850045800.59,756,157130.22,2346851660.17,0
2020-09-07,14865.0,14983.0,14848.0,14900.0,332551.81,1599523199999,4958194184.48,763,202144.39,3012510209.92,0
2020-09-08,14900.0,14980.0,14841.0,14910.0,511355.92,1599609599999,7619862833.13,1014,409967.05,6108319571.16,0
2020-09-09,14883.0,14912.0,14850.0,14855.0,197006.53,1599695999999,2932010988.99,418,162709.92,2421982086.72,0
2020-09-10,14855.0,14981.0,14840.0,14963.0,135641.22,1599782399999,2023372664.79,465,77301.55,1152909964.66,0
2020-09-11,14944.0,15003.0,14918.0,14970.0,131291.57,1599868799999,1965002945.35,453,62862.07,941410670.26,0
2020-09-12,14980.0,14990.0,14934.0,14959.0,139120.78,1599955199999,2081816604.61,585,74314.75,1112111105.28,0
2020-09-13,14945.0,14990.0,14945.0,14967.0,176427.87,1600041599999,2640554476.75,961,86267.26,1291749069.4,0
2020-09-14,14970.0,15023.0,14927.0,14946.0,215233.14,1600127999999,3219929252.0,698,70595.8,1056381985.92,0
2020-09-15,14956.0,14975.0,14870.0,14949.0,205013.97,1600214399999,3059418182.25,619,142864.18,2132116191.8,0
2020-09-16,14964.0,14982.0,14882.0,14939.0,309447.06,1600300799999,4621308722.54,825,244270.58,3648979072.31,0
2020-09-17,14916.0,14958.0,14854.0,14890.0,475059.35,1600387199999,7087084427.24,1035,262549.25,3917673632.78,0
2020-09-18,14870.0,14890.0,14764.0,14813.0,213639.18,1600473599999,3164890624.41,879,146199.44,2166718052.64,0
2020-09-19,14813.0,14820.0,14747.0,14762.0,93244.83,1600559999999,1378491178.37,550,51092.98,755653074.86,0
2020-09-20,14777.0,14830.0,14745.0,14782.0,125552.06,1600646399999,1856369419.22,601,94471.31,1397169682.4,0
2020-09-21,14773.0,14887.0,14721.0,14769.0,249848.48,1600732799999,3699775664.66,768,142499.79,2111168230.74,0
2020-09-22,14760.0,14924.0,14739.0,14873.0,208287.43,1600819199999,3093306724.0,494,138019.95,2048899681.48,0
2020-09-23,14883.0,14958.0,14875.0,14914.0,128432.43,1600905599999,1915596435.26,312,70147.09,1046588818.91,0
2020-09-24,14914.0,15043.0,14909.0,14990.0,189857.66,1600991999999,2842063678.17,527,85422.29,1278408552.47,0
2020-09-25,14973.0,15000.0,14931.0,14980.0,145077.94,1601078399999,2172377981.74,338,91169.44,1365674827.97,0
2020-09-26,14990.0,14999.0,14964.0,14973.0,35937.04,1601164799999,538546143.9,258,24447.68,366472335.79,0
2020-09-27,14970.0,14999.0,14848.0,14906.0,194780.85,1601251199999,2906212359.37,578,144782.4,2159545433.26,0
2020-09-28,14906.0,14954.0,14865.0,14914.0,374083.27,1601337599999,5576903537.74,1186,315009.88,4696367132.33,0
2020-09-29,14927.0,14953.0,14858.0,14882.0,478483.04,1601423999999,7122826176.41,1059,356222.3,5304151709.25,0
2020-09-30,14872.0,14941.0,14825.0,14886.0,578565.2,1601510399999,8610776229.28,638,447786.39,6664330730.0,0
2020-10-01,14860.0,14949.0,14791.0,14881.0,180392.36,1601596799999,2681973114.55,580,92695.89,1379005800.92,0
2020-10-02,14931.0,15011.0,14880.0,14916.0,100221.32,1601683199999,1498554736.55,378,59650.32,892484557.34,0
2020-10-03,14915.0,14980.0,14906.0,14950.0,30874.56,1601769599999,460764391.49,210,6950.76,103929173.68,0
2020-10-04,14923.0,14956.0,14885.0,14954.0,38798.81,1601855999999,578695830.69,234,6753.03,100866695.82,0
2020-10-05,14886.0,14948.0,14812.0,14867.0,76862.93,1601942399999,1144493590.86,274,45921.51,684790964.39,0
2020-10-06,14820.0,14872.0,14752.0,14815.0,72134.29,1602028799999,1068380410.14,307,37040.6,549222358.43,0
2020-10-07,14840.0,14879.0,14758.0,14767.0,60040.89,1602115199999,888402953.72,331,24228.4,359196035.13,0
2020-10-08,14800.0,14845.0,14746.0,14815.0,185003.93,1602201599999,2738977667.67,479,108508.07,1608635236.24,0
2020-10-09,14755.0,14803.0,14687.0,14721.0,317135.78,1602287999999,4676606920.06,395,81174.37,1199857262.66,0
2020-10-10,14721.0,14755.0,14543.0,14618.0,129062.06,1602374399999,1892192187.63,382,51342.62,751051074.18,0
2020-10-11,14576.0,14646.0,14518.0,14588.0,46776.17,1602460799999,681868882.79,264,13264.2,193748208.39,0
2020-10-12,14578.0,14688.0,14500.0,14551.0,133491.77,1602547199999,1947221046.53,518,61290.58,894396406.89,0
2020-10-13,14551.0,14644.0,14550.0,14589.0,89026.89,1602633599999,1299519292.28,331,62254.47,909420487.79,0
2020-10-14,14589.0,14710.0,14580.0,14677.0,65752.73,1602719999999,962309837.91,473,35087.43,513953398.96,0
2020-10-15,14677.0,14752.0,14612.0,14714.0,129686.09,1602806399999,1904905709.71,568,61825.66,910029992.91,0
2020-10-16,14670.0,14792.0,14669.0,14776.0,69708.82,1602892799999,1027350719.15,468,25517.56,376424974.45,0
2020-10-17,14775.0,14777.0,14713.0,14750.0,40967.11,1602979199999,603874009.97,281,15729.88,232123584.65,0
2020-10-18,14715.0,14756.0,14679.0,14679.0,22787.47,1603065599999,335111998.24,239,5263.84,77589334.14,0
2020-10-19,14713.0,14725.0,14666.0,14687.0,54661.88,1603151999999,803574921.69,505,26741.8,393335243.94,0
2020-10-20,14687.0,14723.0,14653.0,14656.0,36575.08,1603238399999,536994467.56,355,16909.78,248289796.96,0
2020-10-21,14656.0,14689.0,14503.0,14560.0,128247.4,1603324799999,1869678649.45,483,76027.85,1108826992.96,0
2020-10-22,14560.0,14668.0,14527.0,14548.0,204364.23,1603411199999,2983488281.78,548,119869.64,1750443575.69,0
2020-10-23,14577.0,14654.0,14576.0,14618.0,75581.67,1603497599999,1104562511.09,333,56207.24,821782174.62,0
2020-10-24,14591.0,14641.0,14574.0,14585.0,33102.73,1603583999999,483635310.36,233,20083.28,293609496.64,0
2020-10-25,14581.0,14605.0,14531.0,14590.0,34876.79,1603670399999,508010007.66,178,15430.45,225003369.33,0
2020-10-26,14589.0,14658.0,14546.0,14615.0,72184.77,1603756799999,1054782286.98,358,51269.02,749174620.66,0
2020-10-27,14635.0,14655.0,14580.0,14611.0,71930.63,1603843199999,1051566486.08,392,36825.68,538847698.67,0
2020-10-28,14581.0,14686.0,14580.0,14642.0,60905.65,1603929599999,891290043.26,342,52669.11,770919421.94,0
2020-10-29,14650.0,14711.0,14617.0,14651.0,156722.56,1604015999999,2298549366.3,419,126227.89,1851877890.66,0
2020-10-30,14653.0,14690.0,14623.0,14667.0,161447.2,1604102399999,2367620663.99,370,108684.32,1594425054.72,0
2020-10-31,14662.0,14662.0,14550.0,14620.0,114843.65,1604188799999,1678801081.13,493,42897.08,627628284.4,0
2020-11-01,14620.0,14643.0,14550.0,14586.0,68729.12,1604275199999,1001930469.76,242,54696.03,797219800.94,0
2020-11-02,14585.0,14685.0,14585.0,14633.0,58526.08,1604361599999,856872746.18,250,43022.82,630116652.24,0
2020-11-03,14640.0,14670.0,14584.0,14618.0,167428.45,1604447999999,2450008016.56,202,147858.74,2164043475.35,0
2020-11-04,14589.0,14665.0,14524.0,14569.0,123710.75,1604534399999,1805980204.2,297,70298.29,1027333710.56,0
2020-11-05,14564.0,14583.0,14370.0,14393.0,256238.2,1604620799999,3710537311.31,487,170572.45,2470026011.75,0
2020-11-06,14400.0,14440.0,14248.0,14305.0,114354.77,1604707199999,1639962301.12,381,56228.02,808618718.79,0
2020-11-07,14305.0,14350.0,14166.0,14299.0,117444.03,1604793599999,1675154636.64,779,39029.5,558489988.19,0
2020-11-08,14299.0,14315.0,14217.0,14247.0,65241.31,1604879999999,931293089.77,320,37963.49,542672707.15,0
2020-11-09,14255.0,14298.0,14048.0,14159.0,178144.62,1604966399999,2523326176.72,406,116819.14,1657496315.47,0
2020-11-10,14159.0,14196.0,14086.0,14136.0,171975.91,1605052799999,2435642235.43,319,153929.05,2180878235.29,0
2020-11-11,14136.0,14208.0,14059.0,14072.0,105126.96,1605139199999,1486260095.05,479,52910.85,748421843.29,0
2020-11-12,14072.0,14242.0,14071.0,14180.0,90705.85,1605225599999,1286039023.16,398,50519.11,716917211.29,0
2020-11-13,14203.0,14269.0,14140.0,14209.0,74754.3,1605311999999,1062601025.49,444,31966.34,455272303.08,0
2020-11-14,14214.0,14310.0,14207.0,14290.0,50010.55,1605398399999,713680105.02,430,38731.81,553076953.47,0
2020-11-15,14293.0,14294.0,14239.0,14269.0,54248.44,1605484799999,773283289.69,351,16552.72,236320712.27,0
2020-11-16,14251.0,14269.0,14117.0,14145.0,112518.99,1605571199999,1597276656.06,561,53148.57,755623930.78,0
2020-11-17,14172.0,14173.0,14085.0,14085.0,67211.48,1605657599999,949537825.17,507,41483.92,586679769.33,0
2020-11-18,14086.0,14213.0,14015.0,14130.0,119349.93,1605743999999,1686300713.59,588,35207.39,499184576.49,0
2020-11-19,14129.0,14245.0,14126.0,14216.0,96221.71,1605830399999,1365832639.36,398,49129.12,698534960.01,0
2020-11-20,14216.0,14226.0,14087.0,14102.0,93918.91,1605916799999,1329968659.27,513,39018.57,553410781.44,0
2020-11-21,14102.0,14164.0,14014.0,14157.0,277271.66,1606003199999,3913821921.33,743,158801.63,2242516684.15,0
2020-11-22,14157.0,14194.0,14095.0,14164.0,58645.11,1606089599999,830171089.8,572,37722.33,534460040.82,0
2020-11-23,14164.0,14189.0,14090.0,14157.0,455044.45,1606175999999,6433452123.49,761,237436.74,3357916616.85,0
2020-11-24,14115.0,14210.0,14034.0,14062.0,268741.18,1606262399999,3794561705.13,1757,130827.25,1850277927.03,0
2020-11-25,14108.0,14215.0,13909.0,14146.0,130177.87,1606348799999,1832662496.96,669,63535.44,897743049.38,0
2020-11-26,14155.0,14204.0,14033.0,14165.0,231361.64,1606435199999,3270026843.31,1060,162758.59,2301215220.9,0
2020-11-27,14186.0,14199.0,14097.0,14130.0,84805.94,1606521599999,1199515099.7,382,44377.84,628452945.01,0
2020-11-28,14130.0,14177.0,14101.0,14135.0,46604.19,1606607999999,658484199.0,339,8497.45,120309950.03,0
2020-11-29,14135.0,14223.0,14132.0,14176.0,66509.78,1606694399999,942292973.14,362,31267.87,443810716.4,0
2020-11-30,14141.0,14198.0,13960.0,14010.0,142366.84,1606780799999,2006316663.32,765,48757.78,688863528.91,0
2020-12-01,14010.0,14154.0,13958.0,14114.0,129748.54,1606867199999,1822968231.53,1086,59253.78,834165635.52,0
2020-12-02,14115.0,14171.0,14068.0,14111.0,148690.13,1606953599999,2098826520.89,657,111247.02,1570713961.48,0
2020-12-03,14111.0,14168.0,14070.0,14110.0,105652.02,1607039999999,1492262556.29,446,45447.12,642279328.13,0
2020-12-04,14109.0,14160.0,14048.0,14118.0,112025.15,1607126399999,1580630985.4,686,54068.22,763703542.88,0
2020-12-05,14118.0,14157.0,14103.0,14112.0,49596.33,1607212799999,700977933.94,342,26662.67,377166567.99,0
2020-12-06,14130.0,14155.0,14095.0,14128.0,43168.27,1607299199999,609605035.0,334,22759.02,321587800.42,0
2020-12-07,14100.0,14134.0,14070.0,14120.0,840802.91,1607385599999,11860790363.27,2224,69261.5,977634540.62,0
2020-12-08,14103.0,14200.0,14092.0,14168.0,1061509.61,1607471999999,15017608931.36,4233,60888.69,861891341.45,0
2020-12-09,14198.0,14349.0,14100.0,14208.0,196592.45,1607558399999,2797163623.87,954,73180.69,1041959596.18,0
2020-12-10,14218.0,14288.0,14168.0,14266.0,146132.34,1607644799999,2078278557.63,603,84213.66,1198515854.49,0
2020-12-11,14220.0,14313.0,14101.0,14238.0,117398.65,1607731199999,1669976558.74,981,46935.06,669398715.26,0
2020-12-12,14240.0,14306.0,14127.0,14190.0,83176.99,1607817599999,1180860061.49,718,28016.88,398192888.79,0
2020-12-13,14200.0,14200.0,14067.0,14074.0,74447.01,1607903999999,1051024825.4,558,13155.8,186186965.26,0
2020-12-14,14074.0,14153.0,14065.0,14078.0,78202.26,1607990399999,1103288503.86,475,36506.22,515467284.88,0
2020-12-15,14106.0,14164.0,14020.0,14155.0,203734.36,1608076799999,2873503306.7,759,110523.49,1560626125.48,0
2020-12-16,14124.0,14171.0,13800.0,13800.0,209800.64,1608163199999,2934282568.6,1297,25295.2,356142213.3,0
2020-12-17,13799.0,14059.0,13760.0,13980.0,179844.69,1608249599999,2503442692.47,1515,91313.56,1275406739.7,0
2020-12-18,13870.0,14077.0,13814.0,14018.0,102973.12,1608335999999,1437705575.66,754,55593.65,778567604.01,0
2020-12-19,14017.0,14018.0,13778.0,13972.0,116698.38,1608422399999,1623813652.45,1075,30363.69,424333042.93,0
2020-12-20,13972.0,14036.0,13829.0,13880.0,86088.51,1608508799999,1202936321.64,1394,43188.47,604882010.05,0
2020-12-21,13973.0,14270.0,13873.0,14262.0,414711.97,1608595199999,5886838816.14,1354,129990.54,1843141440.17,0
2020-12-22,14234.0,14363.0,14234.0,14260.0,169259.06,1608681599999,2420642204.48,1191,75463.96,1079674882.57,0
2020-12-23,14297.0,14488.0,14229.0,14392.0,258723.33,1608767999999,3698835691.62,1554,164334.35,2351243303.78,0
2020-12-24,14387.0,14439.0,14307.0,14307.0,127109.04,1608854399999,1828810240.92,1004,62137.35,894932607.84,0
2020-12-25,14313.0,14345.0,14217.0,14245.0,100722.64,1608940799999,1439521621.63,1338,48084.03,687664059.92,0
2020-12-26,14217.0,14284.0,14152.0,14263.0,172502.25,1609027199999,2456278604.94,1561,118409.54,1686722914.87,0
2020-12-27,14236.0,14272.0,14180.0,14258.0,253185.67,1609113599999,3603391554.95,2463,147328.42,2098002828.03,0
2020-12-28,14251.0,14271.0,14160.0,14263.0,163583.18,1609199999999,2325669125.26,1301,102988.8,1464813817.21,0
2020-12-29,14265.0,14275.0,14160.0,14205.0,240091.31,1609286399999,3415383409.13,2463,102101.16,1453625413.25,0
2020-12-30,14205.0,14241.0,14083.0,14110.0,254583.62,1609372799999,3602350312.31,840,115513.2,1637048237.21,0
2020-12-31,14103.0,14182.0,13950.0,14044.0,271585.48,1609459199999,3818346374.51,883,129675.52,1824512547.79,0
2021-01-01,14042.0,14113.0,13994.0,14070.0,135584.25,1609545599999,1906712952.56,619,97355.99,1369902575.7,0
2021-01-02,14070.0,14070.0,13914.0,13989.0,218758.13,1609631999999,3060877288.1,1219,99462.13,1393805181.55,0
2021-01-03,13984.0,14092.0,13903.0,14043.0,291550.61,1609718399999,4085555289.86,1116,142528.1,1999033595.06,0
2021-01-04,14011.0,14115.0,13879.0,14061.0,532727.43,1609804799999,7467708022.84,1906,366508.8,5141087406.42,0
2021-01-05,14068.0,14203.0,14000.0,14029.0,300828.82,1609891199999,4241826261.45,1335,134272.58,1893405068.26,0
2021-01-06,14024.0,14085.0,13943.0,13971.0,294597.53,1609977599999,4133586306.14,1337,154930.73,2175103751.04,0
2021-01-07,13950.0,14110.0,13950.0,14089.0,494284.58,1610063999999,6938474285.85,1922,266823.59,3749023906.7,0
2021-01-08,14071.0,14240.0,14051.0,14200.0,592113.37,1610150399999,8375045796.06,2373,261862.04,3707503971.0,0
2021-01-09,14200.0,14267.0,13942.0,14159.0,366308.35,1610236799999,5186262191.53,1858,161492.23,2293681047.8,0
2021-01-10,14148.0,14270.0,14057.0,14229.0,495540.49,1610323199999,7018087244.77,2175,287658.28,4078353054.94,0
2021-01-11,14229.0,14447.0,14197.0,14390.0,919379.03,1610409599999,13142771371.31,3186,479036.64,6855949145.66,0
2021-01-12,14390.0,14792.0,14257.0,14506.0,332250.7,1610495999999,4787926770.08,2947,216948.92,3133522721.08,0
2021-01-13,14525.0,14699.0,14134.0,14184.0,462411.18,1610582399999,6596287151.61,2205,209598.98,2997433281.73,0
2021-01-14,14184.0,14221.0,14010.0,14069.0,366451.54,1610668799999,5172027450.59,1728,171683.66,2424818963.21,0
2021-01-15,14044.0,14201.0,13988.0,14175.0,676451.4,1610755199999,9528920058.25,2096,325645.1,4592107193.78,0
2021-01-16,14150.0,14176.0,14074.0,14103.0,520457.75,1610841599999,7350319609.14,1906,274727.41,3881763137.59,0
2021-01-17,14147.0,14285.0,14084.0,14154.0,350402.42,1610927999999,4962507630.42,1667,205261.66,2907823375.03,0
2021-01-18,14135.0,14199.0,14080.0,14124.0,419856.53,1611014399999,5935853119.42,1769,199516.66,2821693311.48,0
2021-01-19,14124.0,14182.0,14013.0,14120.0,438758.39,1611100799999,6183837588.75,1728,212206.0,2993526759.84,0
2021-01-20,14102.0,14287.0,14058.0,14143.0,649968.33,1611187199999,9223043736.77,2357,401866.4,5703157056.73,0
2021-01-21,14165.0,14450.0,14143.0,14360.0,537940.92,1611273599999,7678823924.2,2601,332373.71,4749396143.89,0
2021-01-22,14360.0,14522.0,14141.0,14194.0,686727.1,1611359999999,9811334382.36,2712,375721.83,5380078119.24,0
2021-01-23,14175.0,14240.0,14022.0,14050.0,322369.17,1611446399999,4550780316.95,1696,193277.79,2728339083.65,0
2021-01-24,14066.0,14085.0,13991.0,14001.0,210322.77,1611532799999,2952409947.21,1173,102985.78,1446748294.64,0
2021-01-25,14001.0,14100.0,13936.0,14086.0,652854.52,1611619199999,9153151667.26,2653,357186.94,5013803736.51,0
2021-01-26,14098.0,14299.0,14086.0,14205.0,644834.1,1611705599999,9152042905.49,3266,363683.63,5159853141.41,0
2021-01-27,14205.0,14345.0,14147.0,14229.0,873540.86,1611791999999,12423999126.48,4279,460880.21,6557807686.91,0
2021-01-28,14243.0,14267.0,13960.0,13999.0,662119.84,1611878399999,9342474603.57,4227,317450.18,4484037782.11,0
2021-01-29,13996.0,14008.0,13513.0,13894.0,1155058.95,1611964799999,16013915960.56,8091,483639.85,6719962223.8,0
2021-01-30,13893.0,14017.0,13811.0,13952.0,656353.76,1612051199999,9164536389.2,2981,499863.0,6980890845.21,0
2021-01-31,13968.0,14099.0,13939.0,14011.0,926296.72,1612137599999,12994297541.63,2127,543428.21,7621855028.33,0
2021-01-31 00:00:00,13968.00,14099.00,13939.00,14011.00,926296.72000000,1612137599999,12994297541.63,2127,543428.21000000,7621855028.33,0
